date,ATXRNSA,BOXRNSA,CRXRNSA,CHXRNSA,CEXRNSA,DAXRNSA,DNXRNSA,DEXRNSA,LVXRNSA,LXXRNSA,MIXRNSA,MNXRNSA,NYXRNSA,PHXRNSA,POXRNSA,SDXRNSA,SFXRNSA,SEXRNSA,TPXRNSA,WDXRNSA
1987-01-01,,70.042198,63.388189,53.545909,53.531398,,50.196015,,66.358296,59.330841,68.49929,,74.421512,,41.0549,54.66759,46.612698,,77.334405,64.114966
1987-02-01,,70.083661,63.936295,54.640379,53.499354,,49.958033,,67.030115,59.645596,68.76421,,75.426096,,41.283365,54.891449,46.867949,,77.933306,64.774543
1987-03-01,,70.002971,64.171042,54.802209,53.680407,,50.146015,,67.335161,59.986172,69.23128,,76.249925,,41.056927,55.162481,47.320465,,77.760636,65.711921
1987-04-01,,70.698318,64.813123,54.880347,53.754056,,50.554054,,67.882287,60.805706,69.198943,,77.338105,,40.962485,55.85414,47.693158,,77.556174,66.39567
1987-05-01,,71.510278,65.181595,55.42628,54.714099,,50.625481,,67.898858,61.670846,69.457298,,79.161529,,41.242833,56.350755,48.314598,,77.849396,67.26757
1987-06-01,,72.320362,65.54736,56.389259,55.121451,,50.501121,,66.477159,62.707701,69.311992,,80.839709,,41.449104,56.857905,48.832182,,78.710389,68.697306
1987-07-01,,73.092821,65.760107,57.541302,55.739766,,50.276798,,65.432832,63.661941,69.695552,,82.219,,41.817462,57.262478,49.486318,,79.110907,69.786559
1987-08-01,,73.79168,66.075155,58.373879,56.103345,,50.379501,,65.136055,64.55833,70.155507,,83.014442,,41.904493,57.691782,49.938389,,79.144959,70.616041
1987-09-01,,74.389931,66.467706,58.852251,56.508574,,50.178064,,65.854914,65.380905,70.945664,,83.438625,,41.800491,58.138057,50.689854,,79.239518,71.7943
1987-10-01,,74.634499,66.767987,59.316538,56.607623,,50.382818,,66.209792,66.19745,71.28302,,83.879886,,41.857311,58.525544,51.330715,,79.085406,72.565735
1987-11-01,,74.828704,67.087304,59.343287,56.602984,,49.887064,,67.04642,66.944864,71.503929,,84.017821,,41.672893,59.022723,51.796392,,79.053721,73.179196
1987-12-01,,74.744736,67.1876,60.304727,56.378954,,49.8551,,66.655895,67.908046,71.412733,,84.412641,,41.875274,59.400911,52.031668,,79.154039,73.424899
1988-01-01,,74.400916,67.60795,61.195401,56.437287,,49.346354,,66.639293,68.661073,71.655106,,84.119691,,41.606979,59.863975,52.241433,,79.360683,74.066518
1988-02-01,,74.021443,67.438411,62.782837,56.454483,,49.266315,,65.894279,69.358834,71.675767,,83.924094,,41.478737,60.122784,52.636632,,79.212891,74.882661
1988-03-01,,73.400386,67.94876,64.448001,57.164569,,48.847495,,66.263111,70.137547,72.194619,,83.484287,,41.853429,60.874393,53.185052,,79.263377,76.035094
1988-04-01,,73.780277,67.791925,65.219042,57.656062,,48.58423,,67.114028,70.832138,72.474032,,83.708097,,42.09708,61.19013,54.192018,,79.439426,77.015951
1988-05-01,,74.459513,67.920813,65.534831,58.250626,,48.219572,,67.514274,72.030679,72.761134,,84.225794,,42.579809,61.680644,56.093999,,79.881678,78.194084
1988-06-01,,75.067877,68.138918,66.846122,59.228081,,48.27197,,67.183708,74.353501,73.546555,,84.592316,,42.753598,61.543342,58.21802,,80.247765,79.563352
1988-07-01,,75.525605,68.644245,67.073071,59.701341,,48.325194,,67.359973,77.22467,74.129763,,85.024042,,43.094164,64.809712,58.701955,,80.739106,81.25447
1988-08-01,,75.467074,69.674331,68.655514,60.320149,,48.520218,,68.106955,79.273732,75.020733,,85.331402,,43.537341,65.641464,59.004513,,80.954197,82.346773
1988-09-01,,75.383018,69.931161,68.708273,60.595256,,48.368952,,69.062441,81.2301,75.6262,,85.541184,,43.719261,66.450435,59.501802,,80.78053,83.591514
1988-10-01,,75.251624,70.102222,69.369659,60.836509,,48.270932,,69.193044,82.936319,75.862874,,85.140774,,44.016558,67.474193,60.374912,,80.842873,83.943197
1988-11-01,,75.014613,69.561792,68.266649,60.880788,,47.859357,,68.639838,84.694295,76.092749,,84.815762,,44.053067,68.618568,61.313171,,80.609047,84.676105
1988-12-01,,74.79129,69.695599,67.695254,61.056728,,47.360195,,67.979921,85.971545,76.188887,,84.325662,,44.235709,69.843319,62.197748,,80.736001,85.739446
1989-01-01,,74.225236,69.757585,67.46001,61.407732,,47.229801,,68.727941,87.298744,76.594031,63.128509,84.316708,67.544051,44.261894,70.960733,62.661943,,80.407393,86.497214
1989-02-01,,74.591351,70.231263,68.322002,61.247462,,47.20721,,69.114518,88.275173,76.817398,62.811284,83.770606,67.429334,44.572463,72.271673,63.318453,,80.726313,87.336409
1989-03-01,,74.478916,70.524901,69.926793,61.372711,,47.332024,,69.965658,90.337129,76.997549,62.432211,83.27449,67.710508,44.563579,73.920885,64.644237,,81.568021,88.138824
1989-04-01,,74.628559,70.674331,70.681098,61.565899,,47.334904,,69.606449,92.112862,77.318908,63.031471,82.944824,67.654028,45.000726,75.447729,66.265394,,81.797629,88.990335
1989-05-01,,74.727887,71.132029,70.480702,62.629926,,47.485091,,69.640574,93.977489,77.194173,63.314233,82.968967,67.898129,45.443671,76.829355,67.768738,,82.34154,89.617435
1989-06-01,,74.632045,71.518892,70.91464,63.126976,,47.733019,,71.186129,95.548481,77.681337,63.885717,82.952795,67.662353,46.102678,78.307949,69.258945,,82.063954,90.47988
1989-07-01,,74.676018,71.787518,70.88701,63.77559,,47.644,,71.556679,96.705308,78.048329,63.850173,82.672051,67.564226,46.504364,79.359411,70.274983,,82.127433,91.259978
1989-08-01,,74.068315,71.916407,71.306561,64.594292,,47.775718,,72.648294,97.506762,78.56074,64.065918,82.626738,67.281344,46.969541,80.557515,71.362145,,81.496873,91.844476
1989-09-01,,73.706066,71.897759,70.875915,65.03565,,47.796009,,73.408308,97.985672,78.583545,63.997843,82.376365,67.139092,47.258836,81.583547,72.311018,,81.774272,92.352148
1989-10-01,,73.378883,72.048162,70.36465,65.228219,,48.120185,,74.266231,98.5486,78.623246,64.214024,82.361342,66.683583,47.669626,82.439308,72.952919,,81.995099,92.452602
1989-11-01,,73.309899,72.163951,69.56668,64.737466,,48.176762,,74.740905,99.288418,78.50943,64.42026,81.850064,66.520181,47.884947,82.996452,73.251494,,82.288558,92.447921
1989-12-01,,73.015618,72.479721,68.912132,64.94043,,48.060222,,74.985878,99.880993,78.742135,64.353181,81.315083,66.406523,48.674656,83.552315,73.024783,,82.053008,92.640404
1990-01-01,,72.755864,72.692784,68.499853,64.779398,,47.979759,,75.460648,100.22551,79.197852,63.843084,80.888086,66.555729,49.419224,83.774822,72.871295,58.233382,82.261409,92.987174
1990-02-01,,72.281678,72.918955,68.057519,65.132416,,48.084579,,75.140273,100.15143,79.480323,63.659516,80.528877,66.512385,50.273401,84.083869,72.945964,59.976534,82.420709,93.177802
1990-03-01,,71.190276,72.990436,68.683913,65.442798,,48.291772,,76.084177,100.01767,79.299745,63.976985,79.986075,66.439618,50.247616,84.432993,73.502061,62.29383,83.027542,93.019889
1990-04-01,,70.905339,73.179102,69.428321,66.513568,,48.401713,,76.771429,99.986753,79.242195,64.441666,79.344774,66.477806,51.086534,85.089407,74.572851,65.092096,82.642096,93.217961
1990-05-01,,70.416431,73.496145,69.972158,67.069035,,48.395126,,77.592453,99.791606,79.32656,64.726598,79.050937,66.436411,51.891881,85.532217,75.119731,66.824612,82.760829,93.008653
1990-06-01,,70.144714,74.099757,70.618673,67.942308,,48.745789,,78.341741,100.23966,79.78199,64.720846,78.961202,66.562718,53.536361,86.007827,75.151077,68.063463,82.570257,92.951674
1990-07-01,,69.840458,74.116957,71.233352,68.457291,,48.839076,,79.529903,100.0508,80.032289,64.631039,78.784193,66.605385,54.717092,86.016712,74.806809,68.299037,82.841542,92.805318
1990-08-01,,69.560113,74.32566,71.479004,68.950565,,48.994538,,80.951479,99.989021,80.108217,64.33713,78.205775,66.579893,56.018471,85.862313,74.454814,68.60733,82.668102,92.345688
1990-09-01,,69.304007,74.089317,71.613657,69.107727,,48.980162,,81.643631,99.256455,79.942834,64.26124,77.407064,66.253478,57.023797,85.759428,74.2386,68.133647,82.165872,91.80949
1990-10-01,,68.72322,74.115197,70.987706,68.971407,,48.861445,,82.412902,98.663135,79.672784,64.505805,76.803342,65.930643,57.385066,85.319381,73.440115,67.586109,81.733463,91.483633
1990-11-01,,67.361424,73.360273,70.731765,68.855442,,48.781117,,81.845793,97.361535,79.754359,64.403826,76.142661,65.410362,57.267314,84.975209,72.575809,66.875251,81.565929,91.0765
1990-12-01,,66.134571,73.462069,70.084593,68.524627,,48.526155,,81.784738,96.544244,79.412044,64.50217,75.59502,65.356325,56.723104,83.931136,71.468337,66.384369,81.712887,90.738725
1991-01-01,69.610578,64.965084,73.320733,70.044603,68.235018,,48.66848,58.244478,80.96044,95.277767,79.079214,64.213383,74.593867,65.257142,56.5347,83.131877,71.167853,65.52765,81.753505,89.375069
1991-02-01,69.172916,64.174506,73.255119,70.50253,67.960534,,48.675522,57.762603,81.58248,94.11625,78.554276,64.200721,73.690889,65.29429,56.935556,81.87263,70.267573,64.598407,81.76417,88.796243
1991-03-01,69.047657,63.574045,72.751154,70.629682,68.180033,,48.848872,57.6285,81.651851,92.825872,78.438221,64.192877,72.868025,64.604391,58.028954,80.892468,69.558301,64.467153,81.434211,87.591709
1991-04-01,69.401637,63.354759,72.882775,71.092623,69.104926,,49.203404,57.849509,81.674574,92.829015,78.550199,64.304201,72.294135,64.353381,58.387013,80.725913,69.463375,65.090826,81.463049,87.555728
1991-05-01,69.688718,63.835672,73.255939,71.362898,69.921822,,49.509127,58.364372,82.01645,93.372358,77.947395,64.750154,72.62894,64.373153,58.896551,81.405104,70.132534,66.025246,81.333935,88.606786
1991-06-01,70.143027,64.250859,73.485282,71.663696,70.545207,,50.091848,58.900799,81.909183,94.254216,78.490119,64.95457,73.503531,64.879231,59.540743,82.197397,70.82761,66.6809,81.770862,89.276416
1991-07-01,70.123977,64.49001,73.606783,72.155838,71.088658,,50.552675,59.289647,83.34874,94.848046,78.636051,65.65485,74.386889,65.504723,59.888719,82.588404,71.392207,66.932535,81.845718,89.566207
1991-08-01,70.477312,64.79042,73.585334,72.624222,71.305747,,50.858294,59.646458,84.06943,95.214519,79.557867,65.939384,74.896822,65.866752,60.170688,82.471621,71.515376,67.037273,82.097492,89.12998
1991-09-01,70.353923,64.831726,73.380982,72.593372,71.648055,,50.897877,59.698066,85.46062,94.917718,79.267199,66.135278,75.062754,66.044162,60.1953,82.201215,71.554177,66.989527,81.651198,88.817165
1991-10-01,70.287302,64.711823,73.576501,72.431857,71.524881,,50.991631,59.841864,83.810048,94.511857,79.307705,65.727355,75.010754,65.842451,60.635579,82.022906,71.208228,66.478595,81.515663,88.623933
1991-11-01,70.087613,64.045128,73.519128,72.225687,71.418726,,51.034232,59.709168,81.98136,93.665077,79.286659,65.676062,74.841088,66.103857,60.590375,81.759152,70.686633,66.131292,81.692481,88.748913
1991-12-01,69.902574,63.685711,73.797164,72.450755,71.00498,,51.081306,59.77752,82.869298,93.013898,79.090609,65.80734,74.735526,65.950079,61.079549,81.136838,70.051795,65.70452,81.753179,88.28608
1992-01-01,70.051135,63.178904,73.581438,72.710355,71.159067,,51.248109,59.563848,82.848944,92.44916,79.096216,65.646399,74.590495,66.012555,61.400229,80.484091,69.667322,65.608572,81.48831,88.249685
1992-02-01,69.884495,62.940719,73.558352,73.186018,71.21537,,51.940825,59.473205,83.093161,91.974289,78.51419,66.192646,74.378509,65.879494,61.537695,79.867567,69.478231,65.544647,80.395374,87.745407
1992-03-01,69.957257,62.972163,73.288464,73.511145,71.742323,,52.826259,59.557907,82.664673,90.969911,78.596766,66.603308,74.267196,65.934624,61.572536,79.977612,69.167486,66.178041,80.272858,87.973273
1992-04-01,69.910295,63.691894,73.254089,72.970676,72.159303,,53.478197,60.160943,82.469088,90.58173,78.97924,66.999857,74.40343,65.828348,61.795764,80.183358,69.259228,66.87313,80.630608,88.432667
1992-05-01,70.282944,64.088807,73.453079,73.355251,72.699659,,53.792797,60.611582,82.891675,90.399236,79.417356,67.078184,74.690347,66.021501,62.242572,80.401381,69.862158,67.571094,81.052656,88.967226
1992-06-01,70.586428,64.3849,73.602022,74.447223,73.158874,,54.176249,60.923602,82.836894,90.406288,79.783239,67.295937,75.135612,66.079754,62.7289,80.267887,70.02238,67.903183,81.219396,89.240608
1992-07-01,71.28824,64.461467,74.142271,75.484346,73.396895,,54.397806,61.147841,82.854659,90.061428,78.05263,67.503956,75.471415,66.263952,62.922348,80.103074,70.001574,67.981246,80.68737,89.082223
1992-08-01,71.513203,64.753077,74.412267,75.754203,73.770673,,54.769756,61.509184,82.801941,89.859981,77.948948,67.655896,75.790888,66.456569,63.485532,79.804469,69.64211,67.749383,80.56899,89.02738
1992-09-01,71.593623,64.634426,74.604743,75.822786,74.068976,,54.973635,61.676078,82.977058,89.112259,77.608081,67.588746,75.741961,66.540515,63.835433,79.577226,69.510693,67.43838,80.537277,88.744095
1992-10-01,71.169858,64.615059,74.376087,75.79439,74.211032,,54.96449,61.551244,83.652287,87.951213,79.541008,67.785244,75.481978,66.551108,64.230805,78.477951,69.281415,67.738403,81.496944,88.794849
1992-11-01,71.329147,64.171664,74.175194,75.823957,74.30093,,55.2056,61.358175,83.666649,86.795433,79.704654,67.929185,75.379507,66.520612,64.869265,78.18296,68.846224,67.568552,81.873151,88.746991
1992-12-01,71.328203,64.285171,74.416265,75.425018,74.1534,,55.353389,61.436206,82.907366,85.596156,79.986173,67.976649,75.345847,66.5863,64.779197,77.194551,68.205345,67.469098,81.528816,88.627791
1993-01-01,71.504959,64.438509,74.574461,75.379466,74.290495,,55.830467,61.360181,82.343241,84.879346,79.937989,67.699447,75.536513,66.834786,64.934331,77.247985,67.770795,67.487429,81.323606,88.734945
1993-02-01,71.259423,64.258538,74.680375,75.52959,73.957159,,56.053943,61.31668,82.666582,84.087911,79.92469,67.678532,75.424898,66.829735,64.951136,76.323206,67.436279,67.764622,81.170802,88.750629
1993-03-01,71.490926,64.001411,74.57603,75.799644,74.081964,,56.67757,61.201617,82.775072,82.763799,79.639163,68.404368,75.322602,67.20588,65.29603,75.943603,67.090171,68.193714,81.926904,88.729738
1993-04-01,71.935285,63.984922,74.484627,75.972584,74.625104,,57.054635,61.5761,82.335113,82.053976,80.132574,68.964485,75.335326,67.304484,66.291343,75.457389,67.592026,67.938395,82.377383,88.505246
1993-05-01,72.529087,64.557617,74.658604,76.577034,75.470749,,57.59026,62.064668,81.719857,81.674929,80.766096,69.365202,75.708252,67.749887,67.030473,75.569781,67.904574,68.139838,82.556587,88.483352
1993-06-01,72.915658,65.43045,75.127808,77.591412,76.066535,,58.420567,62.743283,81.732566,81.685653,81.35794,69.355385,76.436151,67.947794,68.054074,75.404437,67.991013,68.133364,82.353057,89.036656
1993-07-01,73.333601,66.105683,75.564003,78.102417,76.52645,,59.102736,63.205856,82.126986,81.107182,81.783548,69.79401,76.837533,68.441292,68.523478,75.023945,67.649724,68.175706,82.289317,89.400697
1993-08-01,73.612647,66.621091,75.730066,78.350101,76.670993,,59.929203,63.673563,82.733347,80.334444,82.136492,70.136963,76.989184,68.718188,68.627609,74.709235,67.627526,68.587728,82.807285,89.511905
1993-09-01,73.872468,66.621349,75.639207,78.34892,77.115323,,60.418614,63.830572,83.301197,79.765921,82.486453,70.713762,76.990985,69.284953,68.977694,74.793807,67.501823,69.20793,83.619136,89.17516
1993-10-01,73.910115,66.455221,75.815853,78.370438,77.37715,,60.991396,64.085655,83.695603,78.918863,82.816838,70.912342,76.922717,69.409256,69.454266,74.532221,67.176176,69.467397,83.924619,88.861897
1993-11-01,73.967786,66.330299,76.137178,78.418014,77.871888,,61.38496,64.286761,84.028988,78.3563,82.679592,71.226905,76.883569,69.810979,70.300216,74.506852,66.774928,69.648361,83.623807,88.572532
1993-12-01,74.27118,66.267456,76.741868,78.807256,78.049557,,62.014014,64.389763,83.780458,77.299389,82.88691,71.132889,76.708737,70.025908,70.516247,73.74102,66.274361,69.519091,82.846631,88.652413
1994-01-01,74.720589,66.355343,77.006236,79.620172,78.303408,,62.490863,64.301234,83.71645,77.002451,83.455939,71.484615,76.608628,70.534334,70.789359,73.840014,65.984129,69.823613,82.745912,88.628182
1994-02-01,75.083478,66.309107,77.093849,79.668507,78.172418,,63.042308,64.312252,83.478754,76.860141,84.249203,72.015177,76.433323,70.816552,71.097332,73.471334,65.79042,69.583268,83.123268,88.445225
1994-03-01,75.206594,66.647777,77.268294,79.641348,78.287952,,63.609836,64.600278,83.694202,76.469357,84.737367,73.10032,76.601471,71.279202,71.692296,73.390091,66.369926,69.836081,83.762706,88.56947
1994-04-01,75.262871,67.262953,77.501613,79.794361,78.793491,,64.438253,64.901583,84.038436,76.438841,84.852699,73.182993,76.882504,71.734317,72.547301,73.618397,67.051432,70.33174,83.757028,89.020384
1994-05-01,75.706108,67.627745,77.854556,80.402048,79.644585,,65.091806,65.416903,85.258954,76.394765,84.894251,73.122347,77.548918,72.140506,73.44713,74.31779,67.697531,71.511596,83.907763,89.783485
1994-06-01,76.147658,68.459658,78.27867,80.905243,80.153829,,65.859702,66.012585,85.837844,76.72375,85.306158,72.926394,78.195693,72.469784,74.188106,74.814055,68.14986,71.96874,84.005129,90.481906
1994-07-01,76.602934,68.841867,78.914857,81.190845,80.463896,,66.297523,66.617021,86.454959,76.950121,85.63357,72.894185,78.777557,72.995963,74.914188,75.10295,68.381696,72.122209,84.720859,90.770538
1994-08-01,76.884377,69.265249,79.522964,81.605086,80.680784,,66.713545,67.149546,86.371528,77.245447,86.110149,73.078024,79.078432,73.528968,75.435638,74.747534,68.404867,71.925304,85.245064,90.729028
1994-09-01,76.951487,69.247792,79.840173,81.679677,80.799835,,66.812271,67.478299,86.537352,77.131965,86.295936,73.117262,79.079243,74.055319,75.86585,74.231797,68.206011,71.926506,85.397225,90.5171
1994-10-01,77.254373,69.212088,79.865823,81.887629,81.025967,,67.025099,67.65162,86.692727,77.072621,86.473711,73.169084,78.874315,74.262788,75.994835,73.985852,68.170869,72.011768,85.104473,90.333715
1994-11-01,77.555529,68.87609,79.701292,81.764103,81.322246,,67.158296,67.66115,86.766747,76.58621,86.691167,73.223123,78.497978,74.463211,76.211165,73.60127,68.038349,71.99077,85.010943,90.176496
1994-12-01,77.94726,68.477157,80.031455,81.662321,81.133762,,67.397844,67.935567,87.174107,76.072805,87.01265,72.846901,78.358829,74.786949,76.192103,73.015107,67.934848,71.725483,85.253079,89.760003
1995-01-01,78.164322,68.298104,80.466548,81.376105,81.123654,,67.590966,68.720846,87.042496,75.913909,87.016053,72.957575,78.277474,75.107261,76.792498,72.580579,67.725745,71.71833,85.780458,89.271132
1995-02-01,78.263698,68.190152,80.936075,81.610288,80.753487,,67.823301,70.474413,87.33592,75.363046,86.641732,73.611524,78.294826,75.368909,77.057464,72.53043,67.402894,71.19517,85.533652,88.956924
1995-03-01,78.317865,68.310345,81.103431,81.800668,81.031556,,68.215317,70.246053,87.388513,74.987299,86.300564,74.590591,77.950881,75.519772,77.904398,72.414276,66.786195,71.435328,85.499556,88.623747
1995-04-01,78.397117,68.225599,81.500447,81.899952,81.892125,,68.600328,69.819704,87.99446,74.78304,86.467447,75.070226,77.765816,75.797825,78.056544,72.586686,67.083189,71.280518,85.514719,88.658151
1995-05-01,78.546394,68.787106,81.890143,82.133335,82.634928,,69.200247,70.053318,88.041737,74.923247,86.665517,75.311263,78.034744,76.16473,78.51806,72.62086,67.310637,71.877893,85.737261,88.909655
1995-06-01,78.755128,69.751126,82.52756,82.815563,83.695946,,69.625135,70.597662,88.02859,74.87967,86.983637,75.559058,78.580153,76.820426,79.500761,72.480152,67.501625,72.009182,86.430593,89.061202
1995-07-01,79.136365,70.438227,83.218217,83.37597,83.713084,,70.177918,71.145327,88.102649,75.061475,86.960549,76.053299,78.987218,77.259401,80.247601,72.629711,67.717876,72.619147,86.671213,89.157291
1995-08-01,79.567224,71.044584,83.827873,83.794695,84.181762,,70.580794,71.761255,88.599897,75.113987,87.387778,76.417313,79.173265,77.706094,81.222056,72.724551,67.777971,72.882784,87.115397,89.346267
1995-09-01,79.903358,70.943532,84.340181,83.916417,84.315869,,71.020557,72.399438,88.958866,74.87112,87.374315,76.571872,79.174574,77.865741,81.452887,72.712278,67.758173,73.023885,87.242898,89.323735
1995-10-01,80.098228,70.692633,84.57087,83.794829,84.664786,,71.262472,72.750247,89.212665,74.603906,87.636573,75.919525,79.105523,78.148717,81.917535,72.334602,67.302716,73.102449,87.384657,89.108907
1995-11-01,80.184132,70.192866,84.687949,83.965463,84.61126,,71.376042,73.11123,89.154612,74.128649,87.546007,76.011251,78.847393,78.39275,82.029654,71.793151,66.802283,72.923754,87.406704,88.681215
1995-12-01,80.384369,69.92863,84.974618,83.802074,84.389106,,71.49942,73.203124,89.042022,73.596462,87.691342,76.134397,78.695255,78.735093,82.542383,71.355959,66.434279,72.825796,87.125394,88.442465
1996-01-01,80.698745,70.147039,85.2363,83.774581,84.143924,,71.344246,73.328569,88.905448,73.39056,87.521297,76.21892,78.625164,79.100816,82.798115,71.363211,66.15038,72.354208,87.044922,88.200213
1996-02-01,80.973844,70.079707,85.675894,83.309624,84.193204,,71.425012,73.822826,89.252674,73.095011,87.430994,76.347737,78.727139,79.466636,83.503975,71.393639,65.96645,72.446879,87.084944,87.83098
1996-03-01,81.100008,70.570216,87.153504,83.481314,84.823352,,71.902593,74.201989,89.129147,73.065836,86.729504,76.500115,78.895952,79.925018,84.017474,71.222933,65.924306,73.212853,87.578839,87.799411
1996-04-01,81.494896,70.882288,87.968565,84.354847,85.958992,,72.720148,74.994763,89.588377,73.351191,87.104457,76.542704,78.944961,80.388214,85.181873,71.555959,66.438336,73.705315,87.748417,88.390753
1996-05-01,81.845596,71.521639,88.775076,84.879932,86.547857,,73.359351,75.717985,89.767449,73.882189,87.336298,76.675462,79.363085,80.73485,85.97838,72.047878,67.051875,74.247289,87.789223,88.826753
1996-06-01,82.258824,72.46919,88.620647,85.534876,87.096732,,73.579596,76.527232,90.261413,74.524619,87.61277,77.281141,79.517546,81.103544,86.629813,72.234796,67.667481,74.628319,87.900844,89.190853
1996-07-01,82.30499,73.237949,88.556281,85.753067,87.599533,,73.911204,77.287676,90.429743,74.713257,87.842662,78.137169,79.972145,81.453217,87.019411,72.262431,68.021894,74.678971,87.887685,89.330351
1996-08-01,82.614426,73.980345,88.675012,86.028404,87.779207,,73.972396,77.967467,90.370886,74.904057,87.971813,78.569081,80.311192,81.872182,87.268476,72.020573,68.346189,75.012334,88.201198,89.41221
1996-09-01,82.930273,73.864697,88.49433,86.028134,87.900041,,74.261147,78.51244,90.101471,74.685505,88.127883,78.889677,80.451817,82.096251,88.131917,72.231878,68.433481,74.68497,88.09543,89.287989
1996-10-01,83.143987,73.901256,88.525269,86.10349,87.918493,,74.512468,78.975315,89.879756,74.697802,88.10696,79.171427,80.349386,82.207017,89.15247,72.068092,68.529944,74.949429,88.456888,89.213071
1996-11-01,83.36181,73.576157,88.69286,86.213892,87.847933,,74.809441,79.24341,89.580765,74.498298,88.235677,79.514122,80.020986,82.300694,90.156491,72.198959,68.718298,74.669457,88.374241,88.939181
1996-12-01,83.33202,73.844033,88.867869,86.288316,87.687751,,75.066563,79.188585,90.012721,74.154267,88.164242,79.664049,80.029168,82.338646,90.592473,71.744442,68.686845,74.700975,88.764872,88.453419
1997-01-01,83.54333,74.016716,89.277058,86.039568,87.21197,,74.960423,79.103058,90.493141,73.913099,88.13941,79.72701,80.080952,82.586181,90.793863,71.951529,68.803613,74.844445,88.516032,88.257762
1997-02-01,83.53518,73.932646,89.385276,85.836423,87.616341,,75.153663,78.914143,91.38789,73.542946,87.944806,79.588702,80.076554,82.896056,91.684845,72.043234,68.813253,75.430672,88.373763,88.171973
1997-03-01,83.781261,74.4805,90.295851,86.213557,88.154654,,75.686349,79.698118,91.618478,73.975942,87.928377,79.408105,79.97496,83.388608,92.630293,72.4489,69.78462,76.332127,87.59295,88.468134
1997-04-01,84.373005,74.917022,90.415033,86.419038,88.599452,,76.36229,80.494554,91.46083,74.820562,88.329827,79.303938,80.02966,83.880945,93.527655,73.039302,71.090032,77.712654,88.166339,88.439357
1997-05-01,85.032641,75.861567,90.848511,86.743405,89.182519,,76.953251,81.446767,91.482278,75.717369,88.582953,80.023412,80.527667,84.258546,93.922258,73.558004,72.194536,79.179019,88.566263,88.876421
1997-06-01,85.384534,76.904818,91.006106,87.263134,89.329011,,77.600662,82.213589,91.802124,76.61715,88.812592,80.645737,81.526856,84.519727,93.449046,74.490715,73.116117,80.350359,88.869565,89.402165
1997-07-01,85.608415,77.609897,91.554272,87.881548,90.064482,,78.219064,82.795225,92.320114,77.198898,88.82641,82.332587,82.316418,84.562373,93.521365,74.985611,73.752122,81.443672,89.134604,89.675223
1997-08-01,85.747683,78.143001,91.826948,88.344782,89.915376,,78.763634,83.198943,92.739272,78.069389,88.997029,82.729116,82.716029,84.835744,93.202102,75.726933,74.434236,81.715025,89.544853,89.971485
1997-09-01,86.262404,78.332173,92.182328,88.464858,90.371668,,78.879116,84.002301,92.881099,78.287165,89.312902,82.256069,82.799579,85.256383,93.366864,75.950786,74.755709,82.104899,89.707014,89.928698
1997-10-01,86.523197,78.638359,92.405591,88.624866,89.986295,,79.144064,84.412259,93.097316,78.768781,89.713935,82.551536,82.841735,85.808816,93.110328,76.469021,75.22418,82.315492,89.712022,89.977666
1997-11-01,86.945162,78.769816,92.320574,88.993749,90.49445,,79.454159,84.844231,93.007488,78.967488,90.029384,82.524361,82.936258,86.172151,93.498066,76.773637,75.311928,82.684622,89.747593,89.750555
